Product_ID,Category,Subcategory,Original_Price,Final_Price,Discount_Percent,Rating,Purchase_Date,Scraping_Date
934af6fa-9,Sports,Sports,289.28,231.42,20,3.9,2024-04-21,2024-12-01
713d5f95-d,Books,Books,321.34,305.27,5,4.2,2024-10-06,2024-12-01
35bf1d25-e,Toys,Toys,73.18,36.59,50,4.7,2024-08-05,2024-12-01
e2cad399-f,Beauty,Beauty,14.65,12.45,15,4.1,2024-09-21,2024-12-01
fd62a479-8,Clothing,Clothing,166.33,83.17,50,4.4,2024-04-15,2024-12-01
af094393-c,Home & Kitchen,Home & Kitchen,368.81,350.37,5,2.9,2024-09-22,2024-12-01
49d274a9-8,Sports,Sports,140.52,98.36,30,3.7,2024-03-31,2024-12-01
0e29a6fa-2,Beauty,Beauty,468.38,351.28,25,2.5,2024-08-02,2024-12-01
14634891-f,Beauty,Beauty,424.75,339.8,20,3.1,2024-02-04,2024-12-01
921cad79-9,Home & Kitchen,Home & Kitchen,367.63,312.49,15,4.3,2024-05-18,2024-12-01
6eed063d-8,Home & Kitchen,Home & Kitchen,269.57,242.61,10,5.0,2024-05-19,2024-12-01
76d6e659-f,Books,Books,168.68,126.51,25,2.7,2024-07-28,2024-12-01
4c54bc3f-1,Beauty,Beauty,291.45,247.73,15,3.5,2024-09-12,2024-12-01
9a339c33-e,Toys,Toys,256.77,231.09,10,4.5,2024-05-08,2024-12-01
6a8083d3-7,Home & Kitchen,Home & Kitchen,477.27,334.09,30,3.0,2024-10-22,2024-12-01
4e37126e-2,Beauty,Beauty,344.29,275.43,20,3.9,2024-06-04,2024-12-01
ab0bb71f-3,Books,Books,347.22,295.14,15,4.3,2024-01-18,2024-12-01
6e814027-4,Sports,Sports,100.75,70.52,30,4.0,2024-08-24,2024-12-01
c57a437c-b,Home & Kitchen,Home & Kitchen,464.61,464.61,0,3.0,2024-10-02,2024-12-01
6b72dfda-c,Clothing,Clothing,30.49,24.39,20,3.4,2024-03-07,2024-12-01
d289d18d-5,Sports,Sports,331.13,264.9,20,4.5,2024-01-24,2024-12-01
be1966eb-d,Clothing,Clothing,214.77,171.82,20,3.9,2024-06-21,2024-12-01
e0798a1e-4,Home & Kitchen,Home & Kitchen,55.69,27.84,50,2.5,2024-06-11,2024-12-01
1537c930-7,Beauty,Beauty,240.01,168.01,30,4.4,2024-05-04,2024-12-01
0ec45da7-5,Electronics,Electronics,151.5,136.35,10,2.6,2024-06-17,2024-12-01
5968e23a-f,Sports,Sports,82.55,66.04,20,4.4,2024-09-15,2024-12-01
183d23fb-b,Books,Books,161.32,161.32,0,3.0,2024-04-14,2024-12-01
4ce71e3b-1,Clothing,Clothing,255.65,230.09,10,4.9,2024-04-27,2024-12-01
b5f6a3f5-4,Clothing,Clothing,14.37,14.37,0,3.4,2024-09-29,2024-12-01
b376b897-5,Clothing,Clothing,145.14,123.37,15,3.3,2024-09-01,2024-12-01
337e0f42-b,Toys,Toys,447.34,313.14,30,2.9,2024-08-12,2024-12-01
e0d9a8f7-e,Electronics,Electronics,41.41,33.13,20,3.3,2024-06-18,2024-12-01
c9ab8562-0,Electronics,Electronics,469.59,446.11,5,4.7,2024-03-02,2024-12-01
3f9836de-1,Sports,Sports,138.81,69.41,50,5.0,2024-11-06,2024-12-01
71a834ba-5,Books,Books,152.35,76.17,50,3.4,2024-08-10,2024-12-01
13bca435-3,Books,Books,391.14,332.47,15,3.6,2024-03-30,2024-12-01
862a9954-7,Beauty,Beauty,264.31,251.09,5,4.3,2024-06-03,2024-12-01
eb3a18a3-c,Books,Books,94.05,70.54,25,4.7,2024-05-20,2024-12-01
05b50e6a-0,Toys,Toys,132.08,105.66,20,4.0,2024-07-16,2024-12-01
6492654a-a,Electronics,Electronics,410.94,410.94,0,3.5,2024-07-11,2024-12-01
b848fedb-4,Beauty,Beauty,299.69,284.71,5,3.5,2024-07-18,2024-12-01
74a1e24e-f,Books,Books,260.56,247.53,5,4.2,2024-07-14,2024-12-01
da7b19b9-e,Clothing,Clothing,92.61,46.3,50,2.5,2024-03-19,2024-12-01
9110011e-9,Clothing,Clothing,373.0,354.35,5,4.0,2024-09-19,2024-12-01
06b288a3-1,Clothing,Clothing,424.68,360.98,15,3.4,2024-03-05,2024-12-01
2cc466c8-3,Books,Books,105.0,94.5,10,4.5,2024-04-18,2024-12-01
c8dbe801-6,Home & Kitchen,Home & Kitchen,26.92,21.54,20,2.7,2024-09-20,2024-12-01
1d6ec559-1,Toys,Toys,26.81,13.4,50,4.0,2024-03-27,2024-12-01
0879e7a2-3,Sports,Sports,333.98,233.79,30,3.7,2024-05-20,2024-12-01
21f1ffb4-5,Electronics,Electronics,381.69,267.18,30,4.1,2024-08-31,2024-12-01
909e867e-a,Home & Kitchen,Home & Kitchen,212.65,106.33,50,2.7,2024-08-02,2024-12-01
974faa53-8,Books,Books,375.68,338.11,10,3.9,2024-08-10,2024-12-01
d4274eed-2,Electronics,Electronics,38.74,34.87,10,3.9,2024-04-19,2024-12-01
ed5918a0-f,Home & Kitchen,Home & Kitchen,185.13,175.87,5,3.9,2024-06-30,2024-12-01
65d571aa-f,Beauty,Beauty,156.51,133.03,15,4.0,2024-01-07,2024-12-01
b71df685-1,Home & Kitchen,Home & Kitchen,106.27,90.33,15,4.2,2024-10-27,2024-12-01
2d2a8bb5-4,Home & Kitchen,Home & Kitchen,137.59,116.95,15,4.5,2024-11-02,2024-12-01
b9f308d2-3,Toys,Toys,38.62,19.31,50,3.2,2024-04-30,2024-12-01
bccfc6f0-b,Sports,Sports,316.12,237.09,25,4.6,2024-04-28,2024-12-01
44966d58-e,Clothing,Clothing,118.28,100.54,15,3.7,2024-04-04,2024-12-01
9a47068b-3,Beauty,Beauty,120.16,108.14,10,2.7,2024-09-27,2024-12-01
5a8fe0a0-4,Sports,Sports,286.23,286.23,0,2.6,2024-10-27,2024-12-01
fa789197-d,Home & Kitchen,Home & Kitchen,334.87,284.64,15,3.3,2024-04-25,2024-12-01
8bf1214c-c,Books,Books,79.07,55.35,30,4.5,2024-03-17,2024-12-01
c5e4d064-f,Beauty,Beauty,248.07,210.86,15,4.3,2024-11-13,2024-12-01
c4e3be90-8,Books,Books,158.66,150.73,5,4.5,2024-07-23,2024-12-01
5140fdf2-0,Sports,Sports,233.88,210.49,10,3.8,2024-04-28,2024-12-01
b1aefea9-0,Books,Books,324.33,324.33,0,3.6,2024-10-14,2024-12-01
3c274f70-1,Sports,Sports,416.78,208.39,50,2.9,2024-09-02,2024-12-01
7d22dcf8-6,Clothing,Clothing,163.98,131.18,20,3.3,2024-10-13,2024-12-01
41474000-7,Beauty,Beauty,462.11,323.48,30,3.6,2024-01-13,2024-12-01
e957083c-5,Home & Kitchen,Home & Kitchen,441.45,397.31,10,2.7,2024-09-12,2024-12-01
d81f1f28-e,Electronics,Electronics,50.81,45.73,10,3.1,2024-07-13,2024-12-01
0fcd357b-3,Toys,Toys,341.92,273.54,20,4.0,2024-06-22,2024-12-01
d30ee264-9,Toys,Toys,182.16,182.16,0,4.3,2024-11-12,2024-12-01
d2e653f1-1,Books,Books,436.44,392.8,10,5.0,2024-09-21,2024-12-01
bd0ad888-8,Beauty,Beauty,179.26,89.63,50,4.8,2024-10-19,2024-12-01
74ebdb33-e,Beauty,Beauty,471.43,471.43,0,4.1,2024-05-06,2024-12-01
3cb64c8f-3,Electronics,Electronics,431.46,388.31,10,3.6,2024-03-02,2024-12-01
b87d7e2c-3,Home & Kitchen,Home & Kitchen,230.47,230.47,0,4.1,2024-04-08,2024-12-01
891e3976-2,Sports,Sports,421.62,358.38,15,4.5,2024-01-14,2024-12-01
d52923e3-6,Sports,Sports,308.95,216.26,30,2.8,2024-07-20,2024-12-01
273ce285-f,Books,Books,187.72,150.18,20,3.5,2024-02-12,2024-12-01
a60cc9d5-b,Clothing,Clothing,273.34,232.34,15,4.6,2024-06-06,2024-12-01
c562dbd0-9,Clothing,Clothing,469.76,375.81,20,3.5,2024-11-20,2024-12-01
14c148fc-3,Electronics,Electronics,46.25,39.31,15,3.9,2024-03-17,2024-12-01
0983e6d6-b,Clothing,Clothing,115.88,86.91,25,4.0,2024-11-07,2024-12-01
49360ce8-1,Electronics,Electronics,144.04,144.04,0,3.0,2024-02-10,2024-12-01
7af8b67f-e,Books,Books,461.93,346.45,25,3.4,2024-02-18,2024-12-01
004ae9eb-0,Electronics,Electronics,68.08,61.27,10,3.3,2024-09-14,2024-12-01
9cd2cba7-7,Home & Kitchen,Home & Kitchen,156.47,133.0,15,2.6,2024-05-13,2024-12-01
2d07d366-7,Toys,Toys,489.95,391.96,20,2.6,2024-08-21,2024-12-01
74577e64-d,Books,Books,403.62,201.81,50,4.6,2024-08-19,2024-12-01
8289aa1a-7,Beauty,Beauty,175.16,166.4,5,3.2,2024-03-30,2024-12-01
9b4f9de2-1,Toys,Toys,481.16,408.99,15,3.8,2024-01-21,2024-12-01
73b63a9d-3,Beauty,Beauty,182.13,136.6,25,3.2,2024-11-09,2024-12-01
a23c4e84-f,Books,Books,289.48,231.58,20,4.9,2024-01-30,2024-12-01
af7bd15a-8,Clothing,Clothing,154.02,107.81,30,3.1,2024-04-12,2024-12-01
1fff4ff8-8,Books,Books,298.47,298.47,0,3.6,2024-01-04,2024-12-01
817c1d74-7,Beauty,Beauty,119.15,83.41,30,4.7,2024-07-29,2024-12-01
19592ee3-5,Sports,Sports,328.87,312.43,5,4.6,2024-02-17,2024-12-01
84844630-e,Sports,Sports,346.81,294.79,15,3.0,2024-04-11,2024-12-01
c0cc6bff-6,Books,Books,210.37,147.26,30,4.5,2024-05-11,2024-12-01
a64f4cc1-1,Beauty,Beauty,352.66,335.03,5,3.6,2024-03-25,2024-12-01
c434508d-3,Beauty,Beauty,127.78,127.78,0,3.7,2024-06-01,2024-12-01
34f01a02-c,Clothing,Clothing,61.37,58.3,5,2.8,2024-04-07,2024-12-01
8ab203ed-0,Books,Books,76.8,72.96,5,2.7,2024-06-13,2024-12-01
6ffe0b61-d,Books,Books,158.42,118.81,25,4.3,2024-01-10,2024-12-01
482d9eb4-d,Home & Kitchen,Home & Kitchen,349.16,296.79,15,3.7,2024-03-11,2024-12-01
668aa034-6,Sports,Sports,319.98,287.98,10,3.6,2024-10-12,2024-12-01
aa3dbf64-5,Sports,Sports,276.08,207.06,25,4.3,2024-02-28,2024-12-01
50889b27-f,Clothing,Clothing,324.41,162.21,50,4.4,2024-02-27,2024-12-01
b683ba73-5,Beauty,Beauty,421.16,294.81,30,2.9,2024-01-28,2024-12-01
d45b8dc8-d,Beauty,Beauty,106.66,80.0,25,4.0,2024-11-02,2024-12-01
4f7e965b-1,Beauty,Beauty,174.43,122.1,30,2.8,2024-06-14,2024-12-01
787ca917-e,Home & Kitchen,Home & Kitchen,250.0,187.5,25,4.4,2024-06-11,2024-12-01
e80edd02-2,Beauty,Beauty,480.82,456.78,5,4.1,2024-07-17,2024-12-01
62b4ee7a-6,Home & Kitchen,Home & Kitchen,187.84,150.27,20,4.9,2024-07-12,2024-12-01
6b55c0d4-0,Books,Books,315.54,283.99,10,2.7,2024-10-26,2024-12-01
da046af8-6,Sports,Sports,186.17,93.08,50,2.6,2024-05-25,2024-12-01
d166d0c2-a,Clothing,Clothing,204.03,163.22,20,3.2,2024-01-15,2024-12-01
8da332da-a,Sports,Sports,229.52,183.62,20,3.2,2024-08-24,2024-12-01
79dc5c00-8,Books,Books,130.16,65.08,50,3.1,2024-05-27,2024-12-01
0bec836e-1,Clothing,Clothing,470.92,235.46,50,4.8,2024-09-09,2024-12-01
0b8e93ab-1,Home & Kitchen,Home & Kitchen,367.49,293.99,20,3.1,2024-08-25,2024-12-01
0aa405c8-b,Sports,Sports,41.11,30.83,25,3.2,2024-02-18,2024-12-01
a839d7a6-0,Toys,Toys,276.12,220.9,20,4.4,2024-03-09,2024-12-01
4b7aeeb4-d,Toys,Toys,268.14,268.14,0,3.6,2024-07-21,2024-12-01
9248f11b-8,Home & Kitchen,Home & Kitchen,108.07,54.03,50,4.4,2024-07-21,2024-12-01
4284ba03-7,Home & Kitchen,Home & Kitchen,124.29,62.15,50,2.7,2024-06-14,2024-12-01
4096a452-0,Clothing,Clothing,53.55,37.48,30,3.7,2024-10-02,2024-12-01
03504d8a-d,Home & Kitchen,Home & Kitchen,149.82,127.35,15,2.6,2024-10-18,2024-12-01
a38fa435-4,Electronics,Electronics,122.81,98.25,20,2.7,2024-04-09,2024-12-01
748793a0-2,Clothing,Clothing,147.44,110.58,25,4.8,2024-07-02,2024-12-01
117417c1-9,Beauty,Beauty,71.51,67.93,5,2.8,2024-11-15,2024-12-01
731bb929-8,Clothing,Clothing,162.81,113.97,30,3.8,2024-11-10,2024-12-01
5beb8bd2-0,Home & Kitchen,Home & Kitchen,182.35,182.35,0,3.5,2024-08-12,2024-12-01
dc3598ed-4,Clothing,Clothing,334.65,167.32,50,3.4,2024-04-26,2024-12-01
c850d4a5-9,Clothing,Clothing,15.45,15.45,0,4.7,2024-08-04,2024-12-01
3ee7c3f5-1,Beauty,Beauty,134.04,67.02,50,2.6,2024-02-29,2024-12-01
6e5a726a-a,Sports,Sports,432.41,345.93,20,4.2,2024-05-24,2024-12-01
b9394d22-4,Home & Kitchen,Home & Kitchen,100.72,70.5,30,4.9,2024-02-19,2024-12-01
0903f466-f,Toys,Toys,70.94,53.2,25,3.9,2024-03-29,2024-12-01
ccf9f689-6,Home & Kitchen,Home & Kitchen,62.19,31.09,50,4.8,2024-01-27,2024-12-01
31bc3b59-3,Books,Books,330.53,297.48,10,2.6,2024-10-20,2024-12-01
708ecda7-d,Sports,Sports,463.2,416.88,10,3.5,2024-03-21,2024-12-01
17c0c091-5,Sports,Sports,11.94,9.55,20,3.2,2024-08-13,2024-12-01
1dd30373-6,Sports,Sports,193.48,183.81,5,4.3,2024-09-14,2024-12-01
f9379563-e,Home & Kitchen,Home & Kitchen,19.09,18.14,5,5.0,2024-08-07,2024-12-01
2dd1d448-8,Electronics,Electronics,194.92,146.19,25,3.1,2024-02-21,2024-12-01
f3a1636e-1,Electronics,Electronics,336.27,336.27,0,4.1,2024-10-07,2024-12-01
97e677cb-6,Home & Kitchen,Home & Kitchen,469.29,445.83,5,3.0,2024-07-29,2024-12-01
eb1479f3-f,Sports,Sports,15.8,11.06,30,3.9,2024-05-31,2024-12-01
0b599874-2,Books,Books,30.81,23.11,25,3.7,2024-11-13,2024-12-01
0fc0a3c3-d,Beauty,Beauty,137.04,137.04,0,4.9,2024-11-04,2024-12-01
eb6be1ca-1,Sports,Sports,316.1,300.3,5,4.0,2024-01-05,2024-12-01
66c83748-3,Sports,Sports,306.26,153.13,50,3.4,2024-11-09,2024-12-01
7de11438-b,Sports,Sports,134.53,114.35,15,2.8,2024-08-14,2024-12-01
0c98dbfb-1,Home & Kitchen,Home & Kitchen,426.71,213.35,50,2.9,2024-06-18,2024-12-01
67dad671-2,Books,Books,56.51,53.68,5,3.1,2024-05-29,2024-12-01
8ef678aa-9,Beauty,Beauty,278.86,264.92,5,3.1,2024-07-12,2024-12-01
a49fddcb-4,Toys,Toys,471.77,401.0,15,4.6,2024-01-19,2024-12-01
1ef0156f-7,Beauty,Beauty,292.74,292.74,0,3.9,2024-10-13,2024-12-01
2f9f2265-e,Clothing,Clothing,368.17,184.09,50,3.8,2024-04-05,2024-12-01
73bd35e0-1,Clothing,Clothing,313.85,313.85,0,2.8,2024-11-07,2024-12-01
34e02965-3,Toys,Toys,107.27,96.54,10,4.7,2024-06-03,2024-12-01
2c952a50-4,Clothing,Clothing,394.07,374.37,5,4.3,2024-08-06,2024-12-01
99f2f294-d,Beauty,Beauty,414.68,393.95,5,2.7,2024-05-08,2024-12-01
de463b7d-8,Beauty,Beauty,124.21,124.21,0,4.3,2024-05-29,2024-12-01
ad7ec721-9,Books,Books,205.1,102.55,50,3.9,2024-11-18,2024-12-01
6b20bcd6-4,Sports,Sports,249.81,224.83,10,2.7,2024-02-03,2024-12-01
1155fc55-5,Home & Kitchen,Home & Kitchen,54.3,54.3,0,3.6,2024-09-16,2024-12-01
1ceb87ae-e,Electronics,Electronics,255.6,230.04,10,3.7,2024-08-16,2024-12-01
26be4ef8-4,Books,Books,491.18,466.62,5,2.9,2024-11-04,2024-12-01
427e49a5-7,Toys,Toys,463.69,231.84,50,4.9,2024-10-18,2024-12-01
73cded42-c,Beauty,Beauty,96.86,87.17,10,4.6,2024-06-23,2024-12-01
5adb772f-b,Beauty,Beauty,180.91,162.82,10,4.2,2024-04-07,2024-12-01
a371102e-f,Clothing,Clothing,170.46,153.41,10,3.7,2024-03-21,2024-12-01
e88dc97f-5,Clothing,Clothing,492.41,492.41,0,3.5,2024-01-02,2024-12-01
1e61b452-a,Clothing,Clothing,191.05,95.53,50,4.1,2024-03-28,2024-12-01
bbc7195e-8,Books,Books,224.84,191.11,15,3.9,2024-08-06,2024-12-01
c7dba5e8-1,Toys,Toys,130.19,123.68,5,2.7,2024-07-29,2024-12-01
5ce04406-8,Toys,Toys,132.67,106.14,20,3.8,2024-01-10,2024-12-01
f825c098-f,Toys,Toys,296.84,222.63,25,4.5,2024-07-27,2024-12-01
d2c5913e-a,Home & Kitchen,Home & Kitchen,254.11,190.58,25,3.6,2024-01-31,2024-12-01
de19ae1f-a,Beauty,Beauty,273.03,245.73,10,2.6,2024-01-29,2024-12-01
46af5cdd-0,Electronics,Electronics,433.48,216.74,50,4.5,2024-08-11,2024-12-01
a135c362-c,Clothing,Clothing,119.22,95.38,20,3.0,2024-04-05,2024-12-01
7bc64761-0,Sports,Sports,83.14,83.14,0,3.1,2024-01-12,2024-12-01
7da00e52-a,Home & Kitchen,Home & Kitchen,469.67,234.84,50,2.9,2024-02-05,2024-12-01
090421d9-5,Books,Books,89.73,89.73,0,3.3,2024-02-14,2024-12-01
55b6d10e-3,Toys,Toys,154.93,108.45,30,4.4,2024-07-18,2024-12-01
cafa45f9-e,Books,Books,422.91,317.18,25,3.8,2024-08-12,2024-12-01
bb656f87-5,Sports,Sports,191.22,162.54,15,3.0,2024-05-26,2024-12-01
ebfe5119-f,Toys,Toys,282.3,141.15,50,4.7,2024-07-13,2024-12-01
3825f76f-9,Beauty,Beauty,473.47,449.8,5,4.7,2024-04-14,2024-12-01
bc84ed28-8,Sports,Sports,401.02,200.51,50,4.7,2024-11-12,2024-12-01
6b3feb11-d,Books,Books,212.45,169.96,20,3.1,2024-06-12,2024-12-01
f10f6e27-5,Books,Books,107.85,107.85,0,3.6,2024-06-28,2024-12-01
3df02c31-e,Sports,Sports,299.44,224.58,25,5.0,2024-08-30,2024-12-01
09bfc749-2,Clothing,Clothing,180.07,135.05,25,4.4,2024-03-27,2024-12-01
e4637676-9,Beauty,Beauty,26.18,20.94,20,2.6,2024-07-17,2024-12-01
4885fdf1-e,Books,Books,41.5,39.42,5,2.7,2024-06-14,2024-12-01
50996230-2,Books,Books,487.32,438.59,10,3.7,2024-07-08,2024-12-01
708ad704-6,Home & Kitchen,Home & Kitchen,171.89,154.7,10,4.8,2024-10-14,2024-12-01
d29842bf-5,Electronics,Electronics,310.88,217.62,30,3.8,2024-08-27,2024-12-01
3a3431c0-1,Clothing,Clothing,462.61,462.61,0,3.7,2024-04-25,2024-12-01
fac92d7f-e,Clothing,Clothing,278.52,139.26,50,2.8,2024-04-04,2024-12-01
1fb11b6f-9,Books,Books,162.92,130.34,20,4.1,2024-01-26,2024-12-01
a2f9f3e2-7,Home & Kitchen,Home & Kitchen,172.7,120.89,30,4.6,2024-08-11,2024-12-01
0e8cfebd-e,Books,Books,46.11,46.11,0,3.5,2024-04-17,2024-12-01
5d9ef960-1,Home & Kitchen,Home & Kitchen,471.76,424.58,10,4.4,2024-10-31,2024-12-01
5f71ad74-e,Home & Kitchen,Home & Kitchen,263.49,210.79,20,4.9,2024-10-31,2024-12-01
ad3c9d8d-b,Home & Kitchen,Home & Kitchen,30.52,24.42,20,3.0,2024-10-23,2024-12-01
f580de18-9,Toys,Toys,143.49,71.75,50,3.8,2024-11-16,2024-12-01
02b3f5ae-b,Beauty,Beauty,21.3,20.23,5,3.2,2024-04-05,2024-12-01
2d8544d7-8,Electronics,Electronics,271.54,230.81,15,4.5,2024-02-09,2024-12-01
b9507324-c,Books,Books,292.99,234.39,20,3.9,2024-01-06,2024-12-01
bc3a7a7a-1,Books,Books,119.18,107.26,10,4.1,2024-11-19,2024-12-01
46067a09-f,Books,Books,393.18,196.59,50,4.5,2024-06-04,2024-12-01
1d980ea4-a,Electronics,Electronics,110.59,82.94,25,3.5,2024-05-03,2024-12-01
09a09097-c,Electronics,Electronics,488.92,342.24,30,4.8,2024-11-16,2024-12-01
49908afb-9,Books,Books,428.84,428.84,0,3.8,2024-07-18,2024-12-01
aa684113-0,Toys,Toys,231.78,197.01,15,2.9,2024-02-18,2024-12-01
9675e013-e,Books,Books,118.57,83.0,30,4.2,2024-10-03,2024-12-01
4ee8e600-b,Clothing,Clothing,393.1,334.13,15,4.5,2024-04-20,2024-12-01
b8eabdb6-0,Sports,Sports,384.99,327.24,15,3.3,2024-05-14,2024-12-01
1202fac1-8,Clothing,Clothing,171.84,120.29,30,4.6,2024-08-28,2024-12-01
07c8c702-1,Home & Kitchen,Home & Kitchen,264.13,250.92,5,4.8,2024-07-19,2024-12-01
ee5461f9-5,Beauty,Beauty,109.89,54.95,50,3.2,2024-01-14,2024-12-01
6a51da27-0,Beauty,Beauty,447.8,358.24,20,5.0,2024-10-30,2024-12-01
c06702ca-7,Home & Kitchen,Home & Kitchen,204.93,102.47,50,2.9,2024-04-24,2024-12-01
1c418a9a-f,Books,Books,393.43,196.72,50,3.0,2024-05-12,2024-12-01
5c275a49-6,Clothing,Clothing,425.7,340.56,20,3.0,2024-03-13,2024-12-01
36c32f94-e,Electronics,Electronics,128.88,115.99,10,4.7,2024-08-02,2024-12-01
e9f16b04-b,Clothing,Clothing,407.36,407.36,0,4.1,2024-07-10,2024-12-01
1913b9f5-f,Toys,Toys,415.44,394.67,5,2.9,2024-06-04,2024-12-01
c5776e2b-0,Electronics,Electronics,333.31,249.98,25,3.6,2024-05-30,2024-12-01
bb2afb7b-9,Sports,Sports,17.86,14.29,20,4.0,2024-02-08,2024-12-01
0db55b23-5,Home & Kitchen,Home & Kitchen,14.23,12.81,10,2.7,2024-10-18,2024-12-01
6dd643ff-f,Sports,Sports,336.97,336.97,0,4.7,2024-04-07,2024-12-01
89c2cf5c-5,Beauty,Beauty,214.24,214.24,0,4.5,2024-02-20,2024-12-01
3c2c7bd1-a,Toys,Toys,330.88,281.25,15,3.8,2024-07-24,2024-12-01
8d6a12a7-0,Beauty,Beauty,373.59,186.79,50,4.9,2024-02-24,2024-12-01
a463e1e2-5,Electronics,Electronics,117.15,111.29,5,3.5,2024-10-20,2024-12-01
e8bdd051-c,Toys,Toys,267.5,200.62,25,5.0,2024-10-23,2024-12-01
c33a593f-6,Books,Books,444.15,421.94,5,4.2,2024-01-11,2024-12-01
9df55aea-0,Sports,Sports,135.6,135.6,0,4.1,2024-08-24,2024-12-01
230d9649-c,Home & Kitchen,Home & Kitchen,70.14,49.1,30,2.9,2024-06-04,2024-12-01
56e22c85-1,Clothing,Clothing,155.81,77.91,50,4.7,2024-08-14,2024-12-01
fb547ae4-7,Books,Books,313.29,266.3,15,3.6,2024-04-16,2024-12-01
81aa1299-5,Toys,Toys,478.62,430.76,10,2.9,2024-01-09,2024-12-01
d0e09be9-c,Home & Kitchen,Home & Kitchen,175.5,131.62,25,2.5,2024-11-04,2024-12-01
1626312c-c,Toys,Toys,90.76,68.07,25,3.9,2024-01-07,2024-12-01
aed2d726-1,Electronics,Electronics,323.21,242.41,25,3.8,2024-01-29,2024-12-01
f9a4c648-b,Sports,Sports,145.89,124.01,15,4.3,2024-03-29,2024-12-01
55781174-b,Toys,Toys,56.77,51.09,10,4.7,2024-04-01,2024-12-01
ae06fbe8-0,Clothing,Clothing,168.31,151.48,10,2.7,2024-09-22,2024-12-01
594ef637-c,Clothing,Clothing,421.59,421.59,0,4.3,2024-07-19,2024-12-01
ce5bfe4c-0,Home & Kitchen,Home & Kitchen,144.19,115.35,20,3.0,2024-05-22,2024-12-01
8e83d866-a,Beauty,Beauty,479.32,359.49,25,4.6,2024-05-13,2024-12-01
02cefb6b-a,Clothing,Clothing,330.71,248.03,25,4.5,2024-11-06,2024-12-01
6dd487cc-4,Beauty,Beauty,217.35,217.35,0,3.9,2024-09-02,2024-12-01
65c19c36-c,Books,Books,193.15,96.58,50,4.3,2024-01-13,2024-12-01
9b5e7055-7,Toys,Toys,352.6,352.6,0,3.3,2024-04-23,2024-12-01
3e65294c-d,Sports,Sports,376.39,338.75,10,3.7,2024-02-07,2024-12-01
d45c3dfa-8,Toys,Toys,498.58,373.94,25,4.6,2024-05-06,2024-12-01
26348ec1-0,Electronics,Electronics,469.47,328.63,30,3.6,2024-06-07,2024-12-01
61556376-b,Home & Kitchen,Home & Kitchen,55.95,50.36,10,3.4,2024-08-12,2024-12-01
4e670a5b-8,Sports,Sports,334.08,283.97,15,3.7,2024-08-14,2024-12-01
0ac98a57-a,Books,Books,144.67,144.67,0,4.6,2024-01-31,2024-12-01
003d1f09-c,Toys,Toys,181.21,172.15,5,3.3,2024-08-30,2024-12-01
0595e396-b,Sports,Sports,273.16,204.87,25,2.9,2024-02-17,2024-12-01
ea6be03c-9,Sports,Sports,361.24,180.62,50,4.3,2024-07-09,2024-12-01
757cdf83-b,Sports,Sports,353.7,318.33,10,4.6,2024-09-22,2024-12-01
5a4aba10-8,Toys,Toys,373.65,373.65,0,2.8,2024-03-14,2024-12-01
c54c70f9-c,Clothing,Clothing,361.48,253.04,30,3.1,2024-09-14,2024-12-01
a567dafc-5,Home & Kitchen,Home & Kitchen,296.22,296.22,0,2.9,2024-01-07,2024-12-01
fdcb2e14-f,Toys,Toys,48.52,36.39,25,3.4,2024-07-14,2024-12-01
8e910cce-9,Home & Kitchen,Home & Kitchen,262.23,209.78,20,3.6,2024-11-14,2024-12-01
3003f89f-c,Clothing,Clothing,243.84,121.92,50,4.4,2024-06-10,2024-12-01
7036a176-4,Clothing,Clothing,41.68,41.68,0,4.1,2024-07-23,2024-12-01
00b3c8d1-b,Toys,Toys,480.84,432.76,10,4.1,2024-02-18,2024-12-01
bf26daef-1,Home & Kitchen,Home & Kitchen,488.06,341.64,30,3.4,2024-09-09,2024-12-01
2cc13aac-d,Beauty,Beauty,91.27,91.27,0,4.6,2024-01-08,2024-12-01
7c7054b6-b,Electronics,Electronics,18.15,18.15,0,3.7,2024-06-21,2024-12-01
6e609028-f,Toys,Toys,33.14,16.57,50,4.9,2024-08-15,2024-12-01
7e940f3c-8,Home & Kitchen,Home & Kitchen,392.77,353.49,10,4.1,2024-02-01,2024-12-01
5ad070b1-8,Electronics,Electronics,279.96,237.97,15,2.8,2024-02-08,2024-12-01
24cde985-c,Clothing,Clothing,408.64,306.48,25,4.2,2024-03-18,2024-12-01
67d7c91c-b,Home & Kitchen,Home & Kitchen,491.7,491.7,0,3.3,2024-08-19,2024-12-01
20c99ee6-7,Clothing,Clothing,260.12,260.12,0,4.2,2024-07-11,2024-12-01
f0b7f510-3,Books,Books,455.77,341.83,25,2.7,2024-09-27,2024-12-01
e18a5897-c,Electronics,Electronics,55.31,38.72,30,2.9,2024-11-15,2024-12-01
ab613eea-c,Sports,Sports,261.0,234.9,10,4.6,2024-03-17,2024-12-01
7f0a5173-a,Toys,Toys,255.6,191.7,25,3.1,2024-04-22,2024-12-01
c8df4458-3,Clothing,Clothing,173.69,138.95,20,4.6,2024-02-13,2024-12-01
2cf0d432-8,Electronics,Electronics,394.9,276.43,30,3.2,2024-01-23,2024-12-01
bfd85ecd-1,Beauty,Beauty,29.46,20.62,30,4.1,2024-03-26,2024-12-01
